,tweet_id,favorites,retweets,date_time
597,796563435802726400,0,7075,2016-11-10 04:01:37+00:00
598,796484825502875648,7459,1721,2016-11-09 22:49:15+00:00
599,796387464403357696,10847,4066,2016-11-09 16:22:22+00:00
600,796177847564038144,0,13990,2016-11-09 02:29:25+00:00
601,796149749086875649,31784,13990,2016-11-09 00:37:46+00:00
602,796125600683540480,4899,1759,2016-11-08 23:01:49+00:00
603,796116448414461957,8958,2353,2016-11-08 22:25:27+00:00
604,796080075804475393,8344,2257,2016-11-08 20:00:55+00:00
605,796031486298386433,10649,3651,2016-11-08 16:47:50+00:00
606,795464331001561088,48741,23062,2016-11-07 03:14:10+00:00
607,795400264262053889,9879,2801,2016-11-06 22:59:35+00:00
608,795076730285391872,15963,5343,2016-11-06 01:33:58+00:00
609,794983741416415232,0,3300,2016-11-05 19:24:28+00:00
610,794926597468000259,10072,2268,2016-11-05 15:37:24+00:00
611,794355576146903043,0,10073,2016-11-04 01:48:22+00:00
612,794332329137291264,9466,2628,2016-11-04 00:15:59+00:00
613,794205286408003585,9108,3257,2016-11-03 15:51:10+00:00
614,793962221541933056,16582,4793,2016-11-02 23:45:19+00:00
615,793845145112371200,9096,1817,2016-11-02 16:00:06+00:00
616,793614319594401792,0,3071,2016-11-02 00:42:53+00:00
617,793601777308463104,7877,1582,2016-11-01 23:53:02+00:00
618,793500921481273345,10517,2330,2016-11-01 17:12:16+00:00
619,793286476301799424,24228,8974,2016-11-01 03:00:09+00:00
620,793271401113350145,8572,2348,2016-11-01 02:00:14+00:00
621,793256262322548741,19691,8185,2016-11-01 01:00:05+00:00
622,793241302385262592,10358,3234,2016-11-01 00:00:38+00:00
623,793226087023144960,9672,2823,2016-10-31 23:00:11+00:00
624,793210959003287553,8800,2744,2016-10-31 22:00:04+00:00
625,793195938047070209,15045,5511,2016-10-31 21:00:23+00:00
626,793180763617361921,6838,1960,2016-10-31 20:00:05+00:00
627,793165685325201412,9253,2725,2016-10-31 19:00:10+00:00
628,793150605191548928,6096,1665,2016-10-31 18:00:14+00:00
629,793135492858580992,6306,2454,2016-10-31 17:00:11+00:00
630,793120401413079041,12474,3830,2016-10-31 16:00:13+00:00
631,792913359805018113,14097,3894,2016-10-31 02:17:31+00:00
632,792883833364439040,11127,4176,2016-10-31 00:20:11+00:00
633,792773781206999040,7253,1644,2016-10-30 17:02:53+00:00
634,792394556390137856,13209,4219,2016-10-29 15:55:58+00:00
635,792050063153438720,7030,1751,2016-10-28 17:07:05+00:00
636,791821351946420224,0,20666,2016-10-28 01:58:16+00:00
637,791784077045166082,0,9354,2016-10-27 23:30:09+00:00
638,791780927877898241,0,3745,2016-10-27 23:17:38+00:00
639,791774931465953280,44400,21710,2016-10-27 22:53:48+00:00
640,791672322847637504,11579,3071,2016-10-27 16:06:04+00:00
641,791406955684368384,12950,4027,2016-10-26 22:31:36+00:00
642,791312159183634433,8628,2480,2016-10-26 16:14:55+00:00
643,791026214425268224,0,4011,2016-10-25 21:18:40+00:00
644,790987426131050500,9671,2088,2016-10-25 18:44:32+00:00
645,790946055508652032,16419,4591,2016-10-25 16:00:09+00:00
646,790723298204217344,0,2258,2016-10-25 01:14:59+00:00
647,790698755171364864,8079,1882,2016-10-24 23:37:28+00:00
648,790581949425475584,20336,6956,2016-10-24 15:53:19+00:00
649,790337589677002753,7716,1851,2016-10-23 23:42:19+00:00
650,790277117346975746,12368,3111,2016-10-23 19:42:02+00:00
651,790227638568808452,0,3481,2016-10-23 16:25:25+00:00
652,789986466051088384,9115,2258,2016-10-23 00:27:05+00:00
653,789960241177853952,0,4014,2016-10-22 22:42:52+00:00
654,789903600034189313,10182,4054,2016-10-22 18:57:48+00:00
655,789628658055020548,7368,1728,2016-10-22 00:45:17+00:00
656,789599242079838210,6637,1880,2016-10-21 22:48:24+00:00
657,789530877013393408,11544,3300,2016-10-21 18:16:44+00:00
658,789314372632018944,8505,2245,2016-10-21 03:56:25+00:00
659,789280767834746880,0,4817,2016-10-21 01:42:53+00:00
660,789268448748703744,8974,2559,2016-10-21 00:53:56+00:00
661,789137962068021249,9548,2725,2016-10-20 16:15:26+00:00
662,788908386943430656,27004,12223,2016-10-20 01:03:11+00:00
663,788765914992902144,26897,10073,2016-10-19 15:37:03+00:00
664,788552643979468800,0,6991,2016-10-19 01:29:35+00:00
665,788412144018661376,15288,5151,2016-10-18 16:11:17+00:00
666,788178268662984705,7126,2050,2016-10-18 00:41:57+00:00
667,788150585577050112,6020,1252,2016-10-17 22:51:57+00:00
668,788070120937619456,0,3361,2016-10-17 17:32:13+00:00
669,788039637453406209,6031,1282,2016-10-17 15:31:05+00:00
